Iterations;Energies;cond(Ai);cond(Ai-1 @ Ai)
11;634;1547.1510758394825;14.707889675538883
12;634;1547.2011046084838;14.71045378810975
13;634;1547.2261666142463;14.711550171368998
14;634;1547.2386088575875;14.7120047515991
15;634;1547.244775204666;14.712185551512386
16;634;1547.247846144463;14.712253056472905
17;634;1547.2493880905818;14.712275518972136
18;634;1547.2501693791573;14.712281141601274
19;634;1547.2505686859497;14.712281139078316
20;634;1547.2507743746496;14.712279711636619
21;634;1547.2508810266092;14.712278268191803
22;634;1547.2509366340623;14.712277169985876
23;634;1547.2509657662133;14.712276425219528
24;634;1547.2509810866982;14.71227595054703
25;634;1547.250989172554;14.712275659450746
26;634;1547.2509934425582;14.712275485629931
27;634;1547.250995705196;14.712275383700636
28;634;1547.2509969088517;14.71227532477164
29;634;1547.2509975539049;14.712275291099997
30;634;1547.2509978948788;14.712275271998246
31;634;1547.2509980675466;14.712275261216059
1;635;1487.2293563731364;4.951484334788465
2;635;1523.4327473315138;8.140615574276003
3;635;1548.5557366488413;9.892865873846837
4;635;1563.3252615244487;10.7754684152753
5;635;1571.2588042686507;11.202693390803033
6;635;1575.3460836459503;11.455953437624352
7;635;1577.4238040939642;11.611858849701559
8;635;1578.4341875574419;11.68670580211452
9;635;1578.920613229362;11.722288747023484
10;635;1579.1559496497441;11.739210697143701
11;635;1579.2725156774436;11.747412310061058
12;635;1579.3314591969136;11.75149169556714
13;635;1579.3612508357967;11.753536027045627
14;635;1579.3761591101063;11.754553499490862
15;635;1579.3835866359368;11.75505738132481
16;635;1579.3872985963558;11.75530721126051
17;635;1579.389167344291;11.755431732005203
18;635;1579.3901164538386;11.755494228502075
19;635;1579.3906026325606;11.755525823481372
20;635;1579.3908536139695;11.755541905944746
21;635;1579.3909840479362;11.755550142629543
22;635;1579.3910522054928;11.755554384563514
23;635;1579.3910879812731;11.755556579598773
24;635;1579.3911068449636;11.755557719855151
25;635;1579.3911168100692;11.755558314765867
26;635;1579.3911220821592;11.75555862618967
27;635;1579.3911248997704;11.755558788863935
28;635;1579.391126389399;11.755558874582205
29;635;1579.391127166023;11.755558920259213
30;635;1579.3911276015867;11.755558943924637
31;635;1579.391127825458;11.755558956475
1;636;1504.9031934548348;4.17079290011278
2;636;1545.589033740822;6.904887774240095
3;636;1575.0174627907802;8.888243206408433
4;636;1592.3972848145427;10.004092986487567
5;636;1601.8770053244898;10.593976272061028
6;636;1606.6996980794559;10.899373656024189
7;636;1609.1828831031048;11.081076228361804
8;636;1610.3905629382489;11.169775648425949
9;636;1610.971194757055;11.21281194092779
10;636;1611.2504589853713;11.233786431448923
11;636;1611.3879636198824;11.244318431482018
12;636;1611.4576585284094;11.24980572528338
13;636;1611.4931605483043;11.2526909701911
14;636;1611.5110504535148;11.254192348891923
15;636;1611.5200053278686;11.254967527859886
16;636;1611.524494854024;11.255367605737453
17;636;1611.526760646693;11.255574938368566
18;636;1611.5279138934234;11.255682994121674
19;636;1611.5285058776146;11.25573962808586
20;636;1611.5288120874905;11.25576946295391
21;636;1611.5289715402935;11.255785244659128
22;636;1611.5290550210498;11.255793621991725
23;636;1611.5290989322755;11.255798080738806
24;636;1611.5291221079099;11.25580045926724
25;636;1611.5291343722733;11.25580173060195
26;636;1611.529140890667;11.255802409661483
27;636;1611.5291443479355;11.255802774415201
28;636;1611.5291461976603;11.255802969699092
29;636;1611.5291471823925;11.255803073678695
30;636;1611.5291476986145;11.255803130887806
31;636;1611.5291479836942;11.25580316064174
1;637;1519.6887758108235;3.7672411895197757
2;637;1565.853545864725;6.945605593255828
3;637;1600.401816200245;9.381449641745572
4;637;1620.868032915213;10.833729830599303
5;637;1632.1753647653884;11.636960668789305
6;637;1637.8651681794024;12.038107339529153
7;637;1640.8273283715237;12.247305443770074
8;637;1642.268189122245;12.34948168025668
9;637;1642.9602718279566;12.3990572732469
10;637;1643.2915575833977;12.423201594888743
11;637;1643.4538747973108;12.43531178669688
12;637;1643.5363129959644;12.441616602192443
13;637;1643.5785860720107;12.444930614821322
14;637;1643.6000146156323;12.446654671214084
15;637;1643.610784390032;12.447544556246603
16;637;1643.6161990881558;12.448003692359269
17;637;1643.6189378946247;12.448241559093296
18;637;1643.6203346267612;12.448365494121612
19;637;1643.621052915481;12.448430437091066
20;637;1643.6214251254112;12.448464641165609
21;637;1643.6216192693457;12.448482731414158
22;637;1643.6217210750278;12.448492332413084
23;637;1643.6217747075698;12.448497442440328
24;637;1643.6218030572052;12.448500167348415
25;637;1643.621818084417;12.448501623266194
26;637;1643.62182607419;12.448502401645118
27;637;1643.621830328094;12.448502819401128
28;637;1643.621832596055;12.448503043530712
29;637;1643.621833802963;12.44850316321732
30;637;1643.6218344500237;12.448503227086897
31;637;1643.6218347969502;12.448503261669135
1;638;1531.5692948936435;3.9078167234873065
2;638;1584.1244803429465;7.521330798873585
3;638;1624.612464596494;10.279011413474747
4;638;1648.6625080904425;11.939186151329821
5;638;1662.0960472985603;12.863423791862145
6;638;1668.793663864846;13.32585045708736
7;638;1672.3136611360053;13.567617077488988
8;638;1674.0262861952203;13.685773878376624
9;638;1674.8483906013794;13.743105986856623
10;638;1675.240422766665;13.77100789406096
11;638;1675.4317251154682;13.784986845066332
12;638;1675.529044598879;13.792259033780475
13;638;1675.5792234166686;13.796080287777492
14;638;1675.6047855536417;13.798067729823533
15;638;1675.6176773431123;13.799093263974289
16;638;1675.624174941214;13.799622217531939
17;638;1675.627467984907;13.799896171337164
18;638;1675.6291502972504;13.800038871499847
19;638;1675.6300168381251;13.800113628374042
20;638;1675.6304665651076;13.80015299354699
21;638;1675.630701465347;13.800173808731063
22;638;1675.6308248225082;13.800184855061412
23;638;1675.630889882005;13.800190732319104
24;638;1675.6309243203234;13.800193867073958
25;638;1675.630942608459;13.80019554307973
26;638;1675.6309523198122;13.800196437775078
27;638;1675.6309574940121;13.800196916812215
28;638;1675.6309602660883;13.800197174388474
29;638;1675.6309617409077;13.800197311776179
30;638;1675.6309625382144;13.80019738692591
31;638;1675.63096294828;13.800197425305646
1;639;1540.466712409378;4.132640867737908
2;639;1600.3425299857365;8.15406132473165
3;639;1647.5696510450177;11.28269728896744
4;639;1675.7153488983924;13.186681236931015
5;639;1691.58813153474;14.254383333759042
6;639;1699.442326294239;14.789751421005137
7;639;1703.6039654924052;15.07043083058707
8;639;1705.6294674071992;15.207705124746521
9;639;1706.6014169461312;15.27432025188839
10;639;1707.0635187328812;15.306717159682421
11;639;1707.2882601310778;15.322929480517622
12;639;1707.402733955406;15.33135708289715
13;639;1707.4620202452736;15.33578406662845
14;639;1707.492344900337;15.338085991067127
15;639;1707.5076831399713;15.339273448637721
16;639;1707.5154303206305;15.339885726032149
17;639;1707.519363488608;15.340202737356137
18;639;1707.5213758445377;15.340367815939002
19;639;1707.5224138824337;15.34045427894753
20;639;1707.5229532889832;15.34049979652342
21;639;1707.5232353938072;15.34052386282299
22;639;1707.5233837088347;15.34053663182566
23;639;1707.5234619977139;15.340543424083098
24;639;1707.523503478969;15.340547046563502
25;639;1707.5235255354955;15.340548982564908
26;639;1707.5235372653722;15.340550017371932
27;639;1707.5235435226018;15.340550571476056
28;639;1707.523546867749;15.340550868834997
29;639;1707.5235486389413;15.340551026955081
30;639;1707.5235496126452;15.34055111351474
31;639;1707.5235501144293;15.340551159014392
1;640;1546.2805921683346;4.372649743523601
2;640;1614.4969212287901;8.852536249621876
3;640;1669.211325860706;12.411974047158845
4;640;1701.971488632245;14.604640513319202
5;640;1720.6079205263852;15.84426422449274
6;640;1729.7744412101092;16.46746154358487
7;640;1734.6660007893718;16.795184653848526
8;640;1737.0478241992892;16.955604894336343
9;640;1738.1906091888463;17.033465598184083
10;640;1738.7326635942866;17.071306276085995
11;640;1738.995559608271;17.090221344620407
12;640;1739.1295836901254;17.10004652430219
13;640;1739.199238476327;17.10520609093979
14;640;1739.2349839368012;17.10788831178327
15;640;1739.253108017739;17.109271550522955
16;640;1739.2622790552775;17.109984547254808
17;640;1739.2669421319424;17.110353593069565
18;640;1739.2693311606763;17.110545717386838
19;640;1739.2705649112738;17.110646317845635
20;640;1739.2712067927848;17.11069926971313
21;640;1739.2715428025285;17.11072726002162
22;640;1739.2717196008114;17.110742107363002
23;640;1739.2718130332655;17.11075000638011
24;640;1739.271862599969;17.11075421904323
25;640;1739.271888912095;17.110756467281988
26;640;1739.2719029688385;17.11075767154789
27;640;1739.271910450379;17.110758315318254
28;640;1739.2719144626924;17.110758661187347
29;640;1739.2719166017262;17.110758846398266
30;640;1739.2719177164736;17.110758944002576
31;640;1739.2719183481597;17.110758997993898
1;641;1549.0044797383136;4.630138232390554
2;641;1626.627385012723;9.62927056851343
3;641;1689.4936963703403;13.69436664543872
4;641;1727.3864783563697;16.233360858022063
5;641;1749.1189867183366;17.682015816412992
6;641;1759.7593736628583;18.41262544357208
7;641;1765.4730874933266;18.798129813684692
8;641;1768.256790144323;18.98702801037896
9;641;1769.5924718269682;19.078735328846182
10;641;1770.2248786883397;19.123278528255593
11;641;1770.53088489913;19.145519660289413
12;641;1770.6869649035348;19.157064188084956
13;641;1770.7683003759075;19.16312493749642
14;641;1770.81014968117;19.16627494638268
15;641;1770.831411112105;19.167898967848615
16;641;1770.8421865357714;19.16873581998292
17;641;1770.8476724865516;19.16916883930916
18;641;1770.8504862950135;19.169394205134026
19;641;1770.8519409844641;19.169512186716553
20;641;1770.8526984415334;19.169574270120915
21;641;1770.8530953466204;19.169607084834663
22;641;1770.8533043331993;19.16962448781571
23;641;1770.853414846638;19.169633744556844
24;641;1770.853473528844;19.169638682144534
25;641;1770.8535046884433;19.16964131620422
26;641;1770.853521309477;19.169642725435224
27;641;1770.8535301772806;19.16964347943253
28;641;1770.8535349168774;19.169643883504836
29;641;1770.8535374615835;19.16964410081882
30;641;1770.8535388500047;19.16964421850905
31;641;1770.8535395655442;19.169644280218407
1;642;1548.7425178456908;4.908611256163616
2;642;1636.804523094054;10.502240364270758
3;642;1708.3911837324483;15.16951741701031
4;642;1751.9264282071438;18.1313956874823
5;642;1777.0918987627776;19.839204846992
6;642;1789.3722036695458;20.70395026272262
7;642;1796.0037009558337;21.161952330028196
8;642;1799.2367141841214;21.386655695892618
9;642;1800.7883189600527;21.495789488083176
10;642;1801.521947281601;21.54876994243479
11;642;1801.8762357840474;21.575197226671623
12;642;1802.0569736515142;21.58890544842141
13;642;1802.151344935422;21.596100276654383
14;642;1802.2000009895144;21.599838951213066
15;642;1802.2247608783994;21.601765947210872
16;642;1802.237325837105;21.602758624066613
17;642;1802.2437300535048;21.603272124412896
18;642;1802.2470180625887;21.60353930540133
19;642;1802.2487193238312;21.603679141183996
20;642;1802.2496059166458;21.60375271238747
21;642;1802.2500708012233;21.603791591436195
22;642;1802.2503157499718;21.60381220875218
23;642;1802.2504453213774;21.60382317238259
24;642;1802.250514128046;21.603829017842536
25;642;1802.2505507570345;21.603832139931686
26;642;1802.2505702706333;21.603833808562566
27;642;1802.250580711108;21.603834702678046
28;642;1802.2505862550304;21.60383518002943
29;642;1802.2505892242032;21.603835435984248
30;642;1802.2505908735716;21.603835576169118
31;642;1802.2505916800485;21.603835647552376
1;643;1545.6813784593135;5.2131880131357935
2;643;1645.084270113227;11.497432015705368
3;643;1725.8957942799702;16.895843930695307
4;643;1775.5674807895505;20.38649491383536
5;643;1804.5035091324703;22.42421303934812
6;643;1818.592913784276;23.461303278193963
7;643;1826.2406045529453;24.012955332978404
8;643;1829.9719646096903;24.284030022358706
9;643;1831.7633638401503;24.41576233433837
10;643;1832.6094974445589;24.479690373511872
11;643;1833.0174304398795;24.511550330709014
12;643;1833.2255094801355;24.528066801948643
13;643;1833.3343060621705;24.53673366038742
14;643;1833.3904866503626;24.541236431279458
15;643;1833.4191130290312;24.543556687690792
16;643;1833.4336559175813;24.544751610823184
17;643;1833.4410751821827;24.545369557089355
18;643;1833.4448874907484;24.54569100141772
19;643;1833.4468615162018;24.54585920161058
20;643;1833.4478908793296;24.545947677236946
21;643;1833.4484309716047;24.54599442656445
22;643;1833.448715641347;24.54601921151538
23;643;1833.448866333832;24.54603239208052
24;643;1833.4489463283126;24.546039416031014
25;643;1833.4489889414886;24.54604316773559
26;643;1833.4490116700438;24.546045173796227
27;643;1833.449023846396;24.546046249238195
28;643;1833.4490302827942;24.54604682168271
29;643;1833.4490337709317;24.546047130725718
30;643;1833.4490356532497;24.546047297255793
31;643;1833.4490366378043;24.546047385326887
1;644;1540.063558259828;5.55117065998731
2;644;1651.4996428136037;12.65296401641785
3;644;1742.015895306807;18.96228891766211
4;644;1798.2946000810034;23.135939699721817
5;644;1831.3354663947937;25.6094113622876
6;644;1847.4047010717284;26.876984033062676
7;644;1856.1690390101694;27.554700712933304
8;644;1860.4490520418062;27.888410132434515
9;644;1862.5048076200042;28.05072134153293
10;644;1863.4750735581536;28.12947810033862
11;644;1863.942168703386;28.168701410082058
12;644;1864.1803353674056;28.189025469191595
13;644;1864.304970576226;28.19968848946673
14;644;1864.3694025055588;28.205227481329395
15;644;1864.4022668015866;28.208081066059048
16;644;1864.4189774469487;28.2095502752586
17;644;1864.4275092393802;28.210309872800053
18;644;1864.431896230909;28.21070491045242
19;644;1864.4341692180196;28.21091157806294
20;644;1864.4353551043894;28.211020269069383
21;644;1864.4359775007786;28.21107768579609
22;644;1864.436305806177;28.211108128822932
23;644;1864.4364795883484;28.211124312878006
24;644;1864.4365719259233;28.21113293971521
25;644;1864.436621124637;28.211137547000614
26;644;1864.4366473011692;28.21114000656099
27;644;1864.4366613017444;28.211141324047126
28;644;1864.436668807731;28.211142030406283
29;644;1864.4366728556868;28.211142410832892
30;644;1864.4366749700966;28.211142611938314
31;644;1864.4366761354584;28.211142721656078
1;645;1532.1665272553046;5.932907891728316
2;645;1656.1013193930094;14.026240511147744
3;645;1756.7742745033931;21.510944339867336
4;645;1820.0990308745957;26.60842125958932
5;645;1857.5708777122945;29.68939156625097
6;645;1875.7900183230677;31.284133971353523
7;645;1885.7723796226305;32.14241555983511
8;645;1890.6520758695317;32.5662843109657
9;645;1892.9971773030568;32.772728681401546
10;645;1894.103420127862;32.87292354784718
11;645;1894.635287969577;32.92280535124123
12;645;1894.9063180872924;32.94864456965275
13;645;1895.0482105779652;32.962199633211085
14;645;1895.1216198854825;32.96924007026259
15;645;1895.1590919051287;32.972866501316915
16;645;1895.1781588093659;32.97473321400179
17;645;1895.1878997572355;32.975698116668994
18;645;1895.1929112639498;32.97619982365725
19;645;1895.1955090516126;32.97646224802873
20;645;1895.1968649834937;32.976600241771486
21;645;1895.1975768991445;32.97667312993073
22;645;1895.1979524925057;32.976711768853505
23;645;1895.1981514184986;32.97673231106876
24;645;1895.1982570901841;32.97674325738567
25;645;1895.1983133859621;32.9767491023216
26;645;1895.1983434053077;32.97675222594202
27;645;1895.198359449144;32.97675389784944
28;645;1895.1983680385108;32.97675479397883
29;645;1895.198372622638;32.97675527324609
30;645;1895.1983750951817;32.97675553138414
31;645;1895.198376411281;32.976755669360294
1;646;1522.2858848531578;6.3731918315522
2;646;1658.9767915702525;15.7073849125363
3;646;1770.2049047486173;24.78575043114756
4;646;1840.972101034887;31.223291865711296
5;646;1883.1849176767832;35.22747484891978
6;646;1903.7186764263286;37.33444850923385
7;646;1915.0186517171696;38.47965914200301
8;646;1920.5483639452746;39.04801958947371
9;646;1923.2075134620768;39.325513937091316
10;646;1924.461441114802;39.460324912539505
11;646;1925.0636033485348;39.52745497393852
12;646;1925.3702030658835;39.56222937051319
13;646;1925.5307223817706;39.58047155486581
14;646;1925.6138047933266;39.58994577954113
15;646;1925.656237330308;39.59482519677288
16;646;1925.6778397723842;39.597336496934936
17;646;1925.6888814579218;39.59863437739041
18;646;1925.6945646823985;39.599309118910796
19;646;1925.69751173533;39.59966200044012
20;646;1925.6990505274848;39.599847541445754
21;646;1925.699858654039;39.599945532249855
22;646;1925.7002850560784;39.59999747195633
23;646;1925.7005109307577;39.60002508350914
24;646;1925.7006309761377;39.600039797479404
25;646;1925.7006949434056;39.60004765315546
26;646;1925.7007290316913;39.6000518506721
27;646;1925.7007472651674;39.60005409806359
28;646;1925.70075701228;39.60005530132936
29;646;1925.700762186757;39.600055944518445
30;646;1925.7007650062747;39.60005629144165
31;646;1925.7007665274082;39.600056477918564
1;647;1510.7215805561846;6.893647023358457
2;647;1660.242466868663;17.847041500652946
3;647;1782.3457983274327;29.255307830449986
4;647;1860.8841339537837;37.88287819138687
5;647;1908.1058439593023;43.53488951840632
6;647;1931.0934603694216;46.61489870752914
7;647;1943.7956475744575;48.3238281605131
8;647;1950.0175717400966;49.18173613613342
9;647;1953.0112976120151;49.603112890701915
10;647;1954.4225094043427;49.80848174294241
11;647;1955.0993688218728;49.910926152274854
12;647;1955.443607804302;49.96403556309654
13;647;1955.6237613633089;49.99190262043081
14;647;1955.7170155170738;50.00637627729406
15;647;1955.7646569870922;50.01383045171605
16;647;1955.7889197471168;50.017666804875326
17;647;1955.8013255560497;50.019649420857604
18;647;1955.8077128871678;50.020680091936455
19;647;1955.8110261789952;50.021219104204064
20;647;1955.8127563673802;50.02150248273189
21;647;1955.8136651753985;50.02165213632533
22;647;1955.814144860952;50.02173146010831
23;647;1955.8143990050212;50.02177362873267
24;647;1955.814534109518;50.02179609951594
25;647;1955.8146059957567;50.02180809026127
26;647;1955.8146442743266;50.021814495213306
27;647;1955.8146648410623;50.02181792906499
28;647;1955.8146758427474;50.021819767937004
29;647;1955.814681763032;50.02182075581756
30;647;1955.8146848341416;50.021821279533086
31;647;1955.814686531165;50.02182156358031
1;648;1497.7669144441588;7.527062961484437
2;648;1660.0307146439413;20.722129438430056
3;648;1793.2128645690086;36.01400134513112
4;648;1879.649709864842;49.27792233593303
5;648;1931.831121414708;59.46618312997405
6;648;1957.0161606287559;65.99205846895732
7;648;1970.813764934987;70.12368108405838
8;648;1977.476466108581;72.40991112671223
9;648;1980.6421774059154;73.60257153905893
10;648;1982.1177821258693;74.20471131991918
11;648;1982.8179407963514;74.51124787871679
12;648;1983.1711215572072;74.67181390750977
13;648;1983.355101067935;74.75644804651408
14;648;1983.4500727216205;74.80050242289143
15;648;1983.4984918974963;74.82322115305205
16;648;1983.5231087036916;74.83492392611447
17;648;1983.5356775719313;74.84097559619818
18;648;1983.5421412998996;74.84412291309695
19;648;1983.545490907837;74.84576931654469
20;648;1983.5472389281579;74.84663508487742
21;648;1983.548156427687;74.84709234124082
22;648;1983.5486405794966;74.84733473953801
23;648;1983.548896839446;74.84746358495593
24;648;1983.5490331518927;74.84753225843615
25;648;1983.5491056662745;74.84756890921518
26;648;1983.549144454853;74.84758851244708
27;648;1983.5491650196466;74.84759898241484
28;648;1983.54917619269;74.84760461380178
29;648;1983.5491820036484;74.84760760976047
30;648;1983.5491851504576;74.84760922109058
31;648;1983.549186824446;74.8476100836299
1;649;1483.7001549726826;8.32583812437004
2;649;1658.476854242639;24.92692440639546
3;649;1802.5729182031373;49.08587954861695
4;649;1890.3628961932993;65.73398756777851
5;649;1941.1344272421188;75.08859511785359
6;649;1806.8091167150758;79.43280397290857
7;649;1700.1645858597487;73.16233742268865
8;649;1666.0482254744345;71.20517212758153
9;649;1651.791014257171;70.39686951991892
10;649;1645.4559471553728;70.03971945084285
11;649;1642.568225855513;69.87733925730264
12;649;1641.2434885848256;69.8028630411553
13;649;1640.647278356154;69.76929850323393
14;649;1640.3875256962567;69.7546448265349
15;649;1640.277640022933;69.74842961955314
16;649;1640.2322011225451;69.74585105078644
17;649;1640.2137723156695;69.74480063435875
18;649;1640.2064488419446;69.74438064847592
19;649;1640.2036135790206;69.74421660641441
20;649;1640.2025574021534;69.74415465973006
21;649;1640.2021881436751;69.74413249573088
22;649;1640.2020740047774;69.7441253180339
23;649;1640.202048532743;69.74412347655176
24;649;1640.2020501851273;69.74412335040748
25;649;1640.202057581449;69.74412364946592
26;649;1640.2020644229844;69.74412397221556
27;649;1640.2020691764046;69.74412420650069
28;649;1640.2020723366898;69.74412436687166
29;649;1640.202074218173;69.74412446350615
30;649;1640.2020753264098;69.74412452097465
31;649;1640.202075950471;69.74412455353787
1;650;1468.7784902471958;9.380106987384295
2;650;1655.6957129172956;32.18871822020826
3;650;1808.4183834147339;62.94804347612956
4;650;1572.9556532184058;53.2046172377892
5;650;1584.0644564152421;49.53974592062899
6;650;1589.5870629956407;48.21739664885632
7;650;1592.2980539809153;47.63087535874053
8;650;1593.6211534783658;47.36728261828961
9;650;1594.2655819861566;47.24601302552448
10;650;1594.5798208753847;47.18995024801792
11;650;1594.7340135385182;47.16393207183209
12;650;1594.8101432480676;47.151924930127755
13;650;1594.847698187513;47.146517085459216
14;650;1594.866140847424;47.1441592178106
15;650;1594.875178490494;47.143159061889904
16;650;1594.879612765571;47.142743454540344
17;650;1594.881795634198;47.14257366286765
18;650;1594.8828747297987;47.14250549532033
19;650;1594.8834105606272;47.142478719258825
20;650;1594.8836777795352;47.14246852598568
21;650;1594.8838115942488;47.142464834606365
22;650;1594.8838788659252;47.14246361197371
23;650;1594.8839128056966;47.14246328007009
24;650;1594.8839299871013;47.14246324075511
25;650;1594.8839387031567;47.14246327918461
26;650;1594.883943158346;47.14246332569369
27;650;1594.883945439322;47.14246336167858
28;650;1594.8839465937842;47.14246338588068
29;650;1594.8839472039506;47.142463400964424
30;650;1594.8839475038612;47.14246340987088
31;650;1594.883947658127;47.14246341498618
1;651;1494.468272686737;10.862439745867958
2;651;1651.6053065674012;50.26893368041961
3;651;1636.6455526545067;43.23445950932983
4;651;1660.9973166749255;39.79580825561651
5;651;1672.9692869567964;38.705234930644586
6;651;1678.913232661558;38.2485814570418
7;651;1681.831736537826;38.039925611652514
8;651;1683.251470827353;37.944339106861655
9;651;1683.941853475169;37.90004404188853
10;651;1684.278111102598;37.879456967177966
11;651;1684.4429592995282;37.86986595079197
12;651;1684.5242848545663;37.86544502343106
13;651;1684.5643713595473;37.863462710188465
14;651;1684.5840421938537;37.86260163902724
15;651;1684.5936749634789;37.86223707683002
16;651;1684.5983984198062;37.86208564236391
17;651;1684.6007225457392;37.862023737173196
18;651;1684.60187107763;37.86199885041935
19;651;1684.6024412653055;37.861989054881846
20;651;1684.6027255911831;37.86198531459531
21;651;1684.602867974971;37.86198395331406
22;651;1684.6029395635971;37.86198349823524
23;651;1684.6029756886007;37.861983371715624
24;651;1684.6029939818022;37.861983354203375
25;651;1684.6030032648869;37.86198336639522
26;651;1684.6030080119556;37.86198338225231
27;651;1684.603010443991;37.86198339476446
28;651;1684.603011675022;37.86198340318689
29;651;1684.6030123267085;37.86198340844888
30;651;1684.6030126464518;37.86198341160497
31;651;1684.6030128112984;37.861983413406215
1;652;1576.6193859578898;13.164994986686496
2;652;1677.8276535702382;40.33179047635573
3;652;1729.834789683233;34.02585508364369
4;652;1755.978669846796;32.87036797788133
5;652;1768.8242985689274;32.464041209519046
6;652;1775.1911568253192;32.284955908228326
7;652;1778.3184457944103;32.20480803568857
8;652;1779.833794677619;32.16802439455757
9;652;1780.5692244107522;32.15101001963323
10;652;1780.9269061925615;32.143076029760586
11;652;1781.1020620979407;32.13936188212387
12;652;1781.1883905194409;32.137654882929375
13;652;1781.230903106298;32.136896528408215
14;652;1781.2517447513667;32.136570068978145
15;652;1781.261941800712;32.136432762402485
16;652;1781.2669381138783;32.13637600882243
17;652;1781.2693949989566;32.13635291196686
18;652;1781.2706086087535;32.136343672702985
19;652;1781.2712109470872;32.13634005901356
20;652;1781.2715112758453;32.136338691266914
21;652;1781.2716616819973;32.13633820006608
22;652;1781.27173731899;32.13633803960479
23;652;1781.27177549874;32.136337997344256
24;652;1781.271794840655;32.13633799329274
25;652;1781.2718046603811;32.13633799904658
26;652;1781.2718096856458;32.1363380054855
27;652;1781.2718122619024;32.136338010370295
28;652;1781.2718135665461;32.136338013602725
29;652;1781.2718142580975;32.13633801556967
30;652;1781.2718145974106;32.13633801674742
31;652;1781.271814772481;32.13633801740243
1;653;1665.4620892854225;17.540807277883967
2;653;1774.1540178222226;30.35106369433712
3;653;1829.789153186463;28.694823103579587
4;653;1857.677537826447;28.336831072706588
5;653;1871.3692581313092;28.218819253506755
6;653;1878.1404266075456;28.164719974727813
7;653;1881.4681164848846;28.143552156641267
8;653;1883.072932351177;28.13407316699782
9;653;1883.849903063919;28.129789576123745
10;653;1884.2271065557004;28.12777768485635
11;653;1884.4115659400175;28.12681839970459
12;653;1884.502375316475;28.126382859448764
13;653;1884.5470438569266;28.126197170846677
14;653;1884.5689166074258;28.126120803370664
15;653;1884.5796059380186;28.126089965808323
16;653;1884.5848382287725;28.12607770547341
17;653;1884.587409111374;28.126072929018278
18;653;1884.588678317423;28.126071123099145
19;653;1884.5893080420194;28.12607047158189
20;653;1884.5896219920212;28.126070254806372
21;653;1884.5897792354237;28.126070193731525
22;653;1884.5898583332173;28.12607018376475
23;653;1884.589898277569;28.12607018776127
24;653;1884.5899185251676;28.126070193634575
25;653;1884.5899288123724;28.126070198291472
26;653;1884.5899340808464;28.12607020134584
27;653;1884.589936784836;28.126070203193148
28;653;1884.5899381551353;28.126070204252663
29;653;1884.5899388830467;28.126070204833336
30;653;1884.589939239447;28.12607020515701
31;653;1884.5899394243393;28.126070205314562
1;654;1760.9306625269471;27.45835464765052
2;654;1876.8952781722314;25.298978929302333
3;654;1935.924327653147;25.05389778550077
4;654;1965.3968389221775;25.06460649946409
5;654;1979.8502351116672;25.091560431315372
6;654;1986.9778296590327;25.102722857311594
7;654;1990.4832887895727;25.112566483921384
8;654;1992.1641539774407;25.117536050385823
9;654;1992.975495686684;25.12000624838552
10;654;1993.3684808669218;25.121142159825528
11;654;1993.5603190194338;25.121648947723273
12;654;1993.6546267980998;25.12188956523698
13;654;1993.7009509608831;25.122008028328764
14;654;1993.7236002090542;25.1220645099006
15;654;1993.7346525159096;25.122090351824706
16;654;1993.7400553326097;25.122101874810117
17;654;1993.7427072064863;25.12210695004039
18;654;1993.7440154231613;25.12210917419881
19;654;1993.7446642262382;25.122110146678818
20;654;1993.7449876476817;25.122110570868912
21;654;1993.7451496602062;25.122110755029794
22;654;1993.7452311902057;25.1221108342445
23;654;1993.7452723885392;25.12211086781558
24;654;1993.745293289387;25.122110881683465
25;654;1993.7453039177935;25.122110887190857
26;654;1993.745309367476;25.12211088920384
27;654;1993.7453121683072;25.12211088984114
28;654;1993.7453135892226;25.122110889974934
29;654;1993.7453143457283;25.122110889913294
30;654;1993.7453147164324;25.122110889852358
31;654;1993.7453149089556;25.122110889775747
1;655;1862.5736737008945;23.340144322878654
2;655;1985.1264124337126;21.991371146133936
3;655;2047.031706794625;22.36358999675591
4;655;2077.773746780844;22.567193552586293
5;655;2092.827051967825;22.673821995981687
6;655;2100.2230097225547;22.721833861957574
7;655;2103.8643161030254;22.749200357629356
8;655;2105.5979870349797;22.762366683979806
9;655;2106.4316478764067;22.768673563896662
10;655;2106.834251087329;22.771600476500996
11;655;2107.0303383205196;22.77294241372945
12;655;2107.126562471051;22.77356789941453
13;655;2107.1737438761897;22.77385926198978
14;655;2107.196766937082;22.773991306919786
15;655;2107.207979343229;22.77404948864359
16;655;2107.213450656759;22.77407465751628
17;655;2107.216132310547;22.774085430649446
18;655;2107.2174538793574;22.77409001096412
19;655;2107.218108924153;22.77409194672287
20;655;2107.21843540284;22.774092758746804
21;655;2107.2185989825575;22.774093095590928
22;655;2107.218681347691;22.774093232860245
23;655;2107.2187230036393;22.774093287292647
24;655;2107.2187441609317;22.774093307857836
25;655;2107.218754933283;22.774093315008102
26;655;2107.2187604654173;22.774093317049978
27;655;2107.2187633140184;22.774093317331644
28;655;2107.2187647610676;22.77409331709497
29;655;2107.2187655336993;22.77409331677681
30;655;2107.218765912733;22.774093316539542
31;655;2107.2187661101057;22.7740933163489
1;656;1969.3774494533914;18.469494384318004
