Iterations;Energies;cond(Ai);cond(A0 @ Ai)
17;21;677.5539678503942;1.5738095315352814
18;21;677.5539557402979;1.5738112283647687
19;21;677.5539490875136;1.5738120700682898
20;21;677.5539454602722;1.5738124899883965
21;21;677.5539434928476;1.573812700634123
22;21;677.5539424298823;1.573812806853524
23;21;677.5539418572141;1.573812860672134
24;21;677.5539415493212;1.573812888072219
25;21;677.5539413839987;1.5738129020675062
26;21;677.5539412954714;1.5738129092565225
27;21;677.5539412479238;1.5738129129732463
28;21;677.5539412225216;1.5738129148798028
29;21;677.5539412088119;1.5738129158888887
30;21;677.5539412015308;1.5738129163984012
31;21;677.5539411975976;1.5738129166684283
1;22;677.3267449244943;1.264344978920802
2;22;677.9502228554109;1.4140596081485524
3;22;678.2349993669613;1.4914306318598325
4;22;678.3640218555623;1.530324450937423
5;22;678.4109078800279;1.5488223848655833
6;22;678.4369854191442;1.5583180615077894
7;22;678.4452194661312;1.5628842447390827
8;22;678.4471181616989;1.5650668835869799
9;22;678.4470199187116;1.5661206075261442
10;22;678.446477573493;1.5666357824352366
11;22;678.4459671993066;1.5668903249223516
12;22;678.4455961435292;1.5670153921720038
13;22;678.445354627516;1.5670761768278265
14;22;678.4452066987791;1.5671056023420666
15;22;678.4451195227676;1.567119876335714
16;22;678.4450694858036;1.567126833632712
17;22;678.4450412941227;1.5671302442645607
18;22;678.4450256200315;1.5671319263035735
19;22;678.4450169891235;1.567132760786262
20;22;678.4450122698565;1.5671331771598769
21;22;678.4450097030433;1.567133386052628
22;22;678.4450083122048;1.5671334914001207
23;22;678.4450075608283;1.5671335447834567
24;22;678.4450071557421;1.5671335719642694
25;22;678.4450069377158;1.5671335858496327
26;22;678.4450068206334;1.567133592981921
27;22;678.4450067575772;1.5671335966693436
28;22;678.4450067238309;1.5671335985616035
29;22;678.4450067056156;1.567133599562041
30;22;678.4450066959033;1.5671336000683431
31;22;678.4450066919283;1.5671336003361198
1;23;678.2916655490409;1.26150575961864
2;23;678.8780127406544;1.4095127723383267
3;23;679.1404093013524;1.485997899397464
4;23;679.2633076053422;1.5244470664597798
5;23;679.300964049585;1.542740018336494
6;23;679.3246162508068;1.5521264268365613
7;23;679.3313423116816;1.5566464207440305
8;23;679.3328015761862;1.5588069136139056
9;23;679.3324135060631;1.5598501649611671
10;23;679.3316631560075;1.5603603150245793
11;23;679.3310097701739;1.5606124227076255
12;23;679.3305455563568;1.5607363254746816
13;23;679.3302458463934;1.5607965613441663
14;23;679.3300627103437;1.5608257283941291
15;23;679.329954773559;1.560839879832931
16;23;679.3298927403207;1.5608467785640951
17;23;679.3298577242622;1.5608501610059076
18;23;679.3298382135129;1.5608518293845683
19;23;679.3298274450689;1.5608526572053936
20;23;679.3298215431903;1.5608530703105419
21;23;679.3298183253522;1.5608532775899673
22;23;679.3298165778403;1.5608533821366595
23;23;679.3298156316453;1.5608534351200647
24;23;679.3298151203695;1.5608534621003716
25;23;679.329814844733;1.5608534758851622
26;23;679.3298146963112;1.5608534829658556
27;23;679.3298146163925;1.5608534866259627
28;23;679.3298145733935;1.5608534885053027
29;23;679.3298145511984;1.5608534894978856
30;23;679.3298145378338;1.5608534900011892
31;23;679.3298145311179;1.5608534902672446
1;24;679.2573760865815;1.2588317769556983
2;24;679.8036148123037;1.4052263476945288
3;24;680.0429896214887;1.480874217556212
4;24;680.1612264042135;1.5189032442958934
5;24;680.1895363330752;1.5370023854714936
6;24;680.2106757802791;1.546285988265586
7;24;680.216057755619;1.5507625119146538
8;24;680.217163672967;1.5529021820061473
9;24;680.2165275197011;1.553935589114836
10;24;680.2155845115732;1.5544410159618178
11;24;680.2147912243161;1.5546908362102618
12;24;680.2142326688124;1.5548136470225051
13;24;680.2138726581312;1.5548733695118224
14;24;680.2136524419901;1.5549022951874305
15;24;680.2135223770712;1.554916332280418
16;24;680.2134474417204;1.5549231763953517
17;24;680.2134050339375;1.554926532559112
18;24;680.2133813445575;1.5549281882110246
19;24;680.2133682370104;1.5549290098299826
20;24;680.2133610357084;1.5549294198951804
21;24;680.2133571003892;1.5549296256759353
22;24;680.213354958131;1.5549297294799014
23;24;680.2133537968739;1.554929782093175
24;24;680.2133531669901;1.5549298088877643
25;24;680.2133528270228;1.554929822579549
26;24;680.2133526446108;1.5549298296127085
27;24;680.2133525456292;1.5549298332482235
28;24;680.2133524915159;1.5549298351160397
29;24;680.2133524627756;1.5549298361011028
30;24;680.2133524473581;1.554929836601565
31;24;680.2133524388879;1.5549298368661126
1;25;680.2255308110963;1.2563062517390267
2;25;680.7308269249154;1.4011733047658967
3;25;680.9482328267901;1.4760271708722903
4;25;681.0649472198343;1.5136578308544344
5;25;681.0851992557305;1.5315730002349568
6;25;681.1038636687751;1.5407596102689511
7;25;681.1084325675002;1.5451950462505863
8;25;681.1094336560101;1.547315042056992
9;25;681.1086708242024;1.5483391436600045
10;25;681.1075896269809;1.5488401032852779
11;25;681.1066784689478;1.5490877602016715
12;25;681.1060335542682;1.5492095397032066
13;25;681.105615632676;1.5492687781772778
14;25;681.1053586985169;1.54929747652282
15;25;681.1052062633275;1.5493114059492832
16;25;681.1051180925115;1.5493181986323714
17;25;681.1050680214662;1.5493215300472527
18;25;681.1050399644926;1.5493231737130102
19;25;681.1050243969852;1.549323989493142
20;25;681.1050158222085;1.549324396697993
21;25;681.1050111254356;1.5493246010705761
22;25;681.105008562854;1.5493247041769018
23;25;681.1050071697043;1.5493247564431836
24;25;681.1050064140462;1.5493247830643175
25;25;681.105006004944;1.5493247966692307
26;25;681.1050057834553;1.5493248036584302
27;25;681.1050056645503;1.5493248072705
28;25;681.1050056001724;1.5493248091274334
29;25;681.1050055652277;1.5493248101059136
30;25;681.1050055470969;1.54932481060372
31;25;681.1050055365885;1.549324810866903
1;26;681.1987730979954;1.2539144483359168
2;26;681.6662161298746;1.397329755120953
3;26;681.8659699887621;1.4714281414116217
4;26;681.9865246621492;1.508679831068657
5;26;682.0043448309484;1.5264197179218693
6;26;682.0204882921316;1.535514618033848
7;26;682.0254034465898;1.5399110712713715
8;26;682.0270119667352;1.542012384047314
9;26;682.026496364567;1.5430276342759799
10;26;682.0254783074478;1.5435243381553154
11;26;682.0245594068517;1.543769932582038
12;26;682.0238892408709;1.543890729311631
13;26;682.0234477094118;1.5439495068859914
14;26;682.0231734071874;1.5439779887486316
15;26;682.0230095131562;1.5439918155661598
16;26;682.0229142422527;1.543998559180067
17;26;682.0228599438873;1.5440018669587348
18;26;682.0228294354865;1.5440034991704492
19;26;682.022812472424;1.544004309368244
20;26;682.0228031134694;1.5440047138395692
21;26;682.0227979801517;1.5440049168660999
22;26;682.0227951763086;1.5440050193068766
23;26;682.0227936504604;1.5440050712423308
24;26;682.0227928220584;1.544005097697733
25;26;682.022792373314;1.5440051112206319
26;26;682.0227921306814;1.544005118167666
27;26;682.022791999488;1.544005121758332
28;26;682.0227919287436;1.544005123604966
29;26;682.022791891034;1.5440051245770212
30;26;682.0227918699654;1.5440051250723366
31;26;682.02279185935;1.5440051253336542
1;27;682.1813523791965;1.2516440287022397
2;27;682.6214156148283;1.393674864936452
3;27;682.812452137458;1.4670520925988924
4;27;682.9409863767193;1.5039421690938826
5;27;682.9643574599561;1.5215144975785428
6;27;682.9771218872226;1.5305225999903207
7;27;682.982803804204;1.5348819652041972
8;27;682.9856147354374;1.5369654341212726
9;27;682.9856948388419;1.5379721959921215
10;27;682.9849567828091;1.5384648044030573
11;27;682.98416736462;1.5387084092638936
12;27;682.9835576318221;1.5388282568357439
13;27;682.9831450625375;1.5388865887734113
14;27;682.9828850898813;1.5389148609197827
15;27;682.982728501655;1.538928588081521
16;27;682.9826370507081;1.5389352839121022
17;27;682.9825847894155;1.5389385686193622
18;27;682.9825553843169;1.5389401896285984
19;27;682.9825390242872;1.538940994360284
20;27;682.9825299971131;1.538941396152853
21;27;682.9825250466386;1.5389415978606065
22;27;682.9825223441535;1.5389416996490308
23;27;682.9825208747144;1.5389417512608778
24;27;682.9825200771388;1.5389417775549148
25;27;682.9825196460393;1.5389417909972916
26;27;682.9825194122548;1.538941797903431
27;27;682.9825192858099;1.5389418014727902
28;27;682.9825192189917;1.5389418033094633
29;27;682.9825191823256;1.5389418042755243
30;27;682.9825191619477;1.5389418047686512
31;27;682.9825191510322;1.538941805028827
1;28;683.1799635757352;1.2494882910280722
2;28;683.6115549718297;1.3901915951029218
3;28;683.8012075779957;1.4628777895077232
4;28;683.9366939693813;1.4994219145011758
5;28;683.9665846588568;1.5168337248764292
6;28;683.975367583639;1.5257598954772698
7;28;683.9813430846442;1.5300839449994363
8;28;683.985246377767;1.5321502121173907
9;28;683.9859058817315;1.5331487066115161
10;28;683.985457324189;1.5336372926622373
11;28;683.9848101993051;1.5338789312781977
12;28;683.9842707437645;1.5339978364791165
13;28;683.9838935651799;1.534055723952092
14;28;683.9836518322406;1.5340837858544076
15;28;683.9835048227452;1.534097412575012
16;28;683.9834184686526;1.5341040600084925
17;28;683.9833689422061;1.534107321251894
18;28;683.9833410121122;1.534108930832952
19;28;683.9833254507874;1.5341097299769424
20;28;683.9833168571502;1.5341101290283332
21;28;683.9833121427936;1.5341103293867597
22;28;683.983309568031;1.534110430508838
23;28;683.9833081678166;1.5341104817901026
24;28;683.9833074083512;1.5341105079200366
25;28;683.9833069976519;1.5341105212815065
26;28;683.9833067751413;1.5341105281462457
27;28;683.9833066554017;1.5341105316945118
28;28;683.9833065903667;1.5341105335211485
29;28;683.9833065556475;1.5341105344810235
30;28;683.9833065367004;1.5341105349720776
31;28;683.9833065267827;1.534110535231199
1;29;684.203996582813;1.247533166664781
2;29;684.6438514891892;1.3868832062226075
3;29;684.8355358943587;1.4588923492760872
4;29;684.9788989378477;1.4951048670686244
5;29;685.0139297220472;1.5123643721020872
6;29;685.0193531897233;1.5212145172907094
7;29;685.0257687466393;1.525504628870415
8;29;685.0307367900537;1.5275535996982117
9;29;685.0319991718355;1.5285435086968988
10;29;685.0318649410934;1.5290278185341304
11;29;685.031376103008;1.529267339186274
12;29;685.0309155087781;1.5293852254566185
13;29;685.0305778483886;1.5294426331695776
14;29;685.0303561669203;1.5294704692027645
15;29;685.0302194455163;1.529483988832358
16;29;685.0301384155993;1.5294905852311431
17;29;685.0300916588052;1.5294938221028431
18;29;685.0300651767595;1.5294954200437476
19;29;685.0300503746543;1.5294962136337074
20;29;685.0300421794307;1.5294966100394451
21;29;685.0300376749418;1.5294968091406655
22;29;685.0300352113657;1.5294969096655644
23;29;685.0300338697296;1.5294969606651656
24;29;685.0300331412673;1.529496986662122
25;29;685.0300327459832;1.5294969999612593
26;29;685.0300325330313;1.5294970067970852
27;29;685.0300324182194;1.5294970103315118
28;29;685.0300323558167;1.5294970121516636
29;29;685.0300323219092;1.5294970131084193
30;29;685.0300323044685;1.5294970135982
31;29;685.0300322939352;1.5294970138565531
1;30;685.2634798285151;1.2461769974883907
2;30;685.7221084265726;1.3844619219220022
3;30;685.9237501975359;1.4555164140490844
4;30;686.0807420677901;1.4914078605892178
5;30;686.120445498079;1.508643306839341
6;30;686.1245805689399;1.517374175867664
7;30;686.1323093609482;1.521575540165553
8;30;686.1385477234098;1.5235852004719195
9;30;686.1405713191702;1.5245589376989908
10;30;686.1408575324976;1.5250386184611313
11;30;686.1405915562776;1.5252792422741213
12;30;686.1402470372374;1.5254003157384841
13;30;686.1399696128663;1.525460865492896
14;30;686.1397792547858;1.525491056244498
15;30;686.1396588675574;1.5255061367888798
16;30;686.1395863692703;1.52551370369725
17;30;686.1395440769585;1.525517521696978
18;30;686.1395199316812;1.525519459221869
19;30;686.1395063533726;1.5255204479016098
20;30;686.1394988008104;1.5255209549907784
21;30;686.1394946318662;1.5255212162915537
22;30;686.1394923451884;1.5255213515121124
23;30;686.1394910964844;1.52552142174872
24;30;686.1394904164796;1.5255214583611878
25;30;686.1394900476388;1.5255214774931285
26;30;686.1394898476658;1.5255214875252836
27;30;686.1394897393288;1.5255214928069816
28;30;686.1394896809106;1.5255214955779806
29;30;686.1394896494081;1.5255214970546158
30;30;686.1394896331002;1.5255214978249678
31;30;686.1394896231839;1.5255214982361565
1;31;686.3673299464855;1.2449732603529313
2;31;686.8587822410408;1.38256440522211
3;31;687.085553362279;1.4532609804600993
4;31;687.2670012830549;1.488974408087169
5;31;687.3107453768104;1.5061443007224908
6;31;687.3184006990967;1.514826069780356
7;31;687.3293117262209;1.5190013436764342
8;31;687.3373728872399;1.5209999927113393
9;31;687.3405450496458;1.5219697954933515
10;31;687.3415062943627;1.5224485423178218
11;31;687.3416203234401;1.5226894406396385
12;31;687.341484923593;1.522811131784553
13;31;687.3413211404708;1.522872248295574
14;31;687.3411920694309;1.5229028468923442
15;31;687.3411045711604;1.5229181908015845
16;31;687.3410496640046;1.5229259184550183
17;31;687.3410167556599;1.522929831350996
18;31;687.3409976086683;1.5229318236885863
19;31;687.3409866882045;1.5229328435440896
20;31;687.3409805477309;1.5229333681646375
21;31;687.3409771295072;1.5229336392385757
22;31;687.3409752409852;1.5229337798701563
23;31;687.340974203378;1.522933853086464
24;31;687.3409736349023;1.522933891332594
25;31;687.3409733255775;1.5229339113576683
26;31;687.3409731573748;1.522933921875862
27;31;687.3409730653993;1.522933927421473
28;31;687.3409730168029;1.5229339303362952
29;31;687.3409729895984;1.5229339318902195
30;31;687.3409729746297;1.522933932702461
31;31;687.3409729668668;1.522933933136515
1;32;687.5272247343681;1.2438403001090519
2;32;688.0782952965723;1.3807846234306373
3;32;688.356256936403;1.4511631786825359
4;32;688.5797278910243;1.4867165485829
5;32;688.6279394115217;1.5038221320846128
6;32;688.6487066458766;1.5124675437875312
7;32;688.6659911047844;1.5166261710551472
8;32;688.677161583462;1.5186169914201433
9;32;688.6823613224847;1.5195834273347915
10;32;688.6845765762408;1.5200607296790427
11;32;688.685435549636;1.5203010138370163
12;32;688.6857310795673;1.5204224633347159
13;32;688.6858116283643;1.5204834980529764
14;32;688.6858189627028;1.5205140758237503
15;32;688.6858067566172;1.5205294189405953
16;32;688.6857930681381;1.520537150740635
17;32;688.6857825929017;1.5205410678633562
18;32;688.6857755997174;1.5205430633427344
19;32;688.685771243624;1.5205440852653518
20;32;688.6857686382542;1.5205446111607253
21;32;688.6857671205897;1.520544882990491
22;32;688.6857662519353;1.5205450240588456
23;32;688.685765761818;1.520545097523119
24;32;688.685765487319;1.5205451359081112
25;32;688.685765334197;1.5205451560101213
26;32;688.6857652499012;1.5205451665705434
27;32;688.6857652032567;1.5205451721388679
28;32;688.6857651780798;1.5205451750667236
29;32;688.6857651638041;1.5205451766269045
30;32;688.6857651559912;1.5205451774428236
31;32;688.6857651522782;1.5205451778790715
1;33;688.7637442596941;1.2427693341888197
2;33;689.4256890719811;1.379106382950096
3;33;689.7959507330072;1.4491892944700382
4;33;690.0758257697662;1.4845938053573673
5;33;690.1423114932118;1.5016410598888015
6;33;690.1812944536829;1.5102537329955488
7;33;690.2064935365975;1.5143973848297119
8;33;690.2218261774552;1.5163810774253352
9;33;690.2297581021834;1.5173445019913976
10;33;690.2337100609573;1.5178205430141773
11;33;690.2356357256681;1.5180602997022334
12;33;690.2365680748222;1.5181815447500766
13;33;690.2370198707321;1.5182425129697903
14;33;690.2372394489022;1.5182730762524743
15;33;690.2373467345167;1.5182884212416456
16;33;690.2373995336354;1.5182961583088466
17;33;690.2374257249228;1.5183000801200934
18;33;690.2374388193459;1.5183020789252326
19;33;690.2374454121037;1.5183031029832863
20;33;690.2374487509113;1.5183036301763484
21;33;690.2374504512834;1.5183039027683305
22;33;690.2374513207906;1.5183040442735716
23;33;690.2374517676269;1.5183041179846153
24;33;690.2374519973754;1.5183041565065436
25;33;690.2374521157399;1.5183041766851646
26;33;690.2374521783036;1.5183041872873384
27;33;690.2374522104341;1.5183041928778633
28;33;690.237452227478;1.5183041958181838
29;33;690.2374522348271;1.5183041973845377
30;33;690.2374522396066;1.5183041982044194
31;33;690.237452241893;1.5183041986424715
1;34;690.1129170048993;1.2417559015547524
2;34;690.9632990384749;1.3775231354452728
3;34;691.4521181735576;1.4473317863957564
4;34;691.7841716507685;1.4825981781410495
5;34;691.8848317249849;1.4995932865219999
6;34;691.9366187227714;1.5081762746499199
7;34;691.9685897900896;1.5123062586593776
8;34;691.9875365517471;1.5142834040859492
9;34;691.9978622317428;1.5152441444391989
10;34;692.0033728177068;1.5157191157460634
11;34;692.0062785951724;1.5159584552277794
12;34;692.0078074896779;1.516079557653364
13;34;692.0086126930084;1.5161404936293317
